company,date,revenue,expense,cogs,gross_profit,operating_profit,net_profit,category,region
BetaLtd,2024-03-31,1981.66,1331.42,907.57,1074.09,780.2,631.74,Operations,East
BetaLtd,2024-04-01,2383.19,2125.44,1235.17,1148.02,407.77,215.4,Marketing,West
BetaLtd,2024-04-02,2857.15,3522.79,1873.86,983.29,-305.08,-361.82,Marketing,West
BetaLtd,2024-04-03,2085.89,1234.03,657.29,1428.6,1122.53,991.05,IT,South
BetaLtd,2024-04-04,2645.25,2574.55,1697.65,947.59,97.67,-33.53,Marketing,East
BetaLtd,2024-04-05,1676.61,1331.8,750.26,926.36,512.35,407.4,Operations,South
BetaLtd,2024-04-06,2142.84,1534.34,1053.03,1089.8,547.09,423.43,IT,South
BetaLtd,2024-04-07,2850.53,2756.58,1410.53,1439.99,827.86,501.61,Marketing,West
BetaLtd,2024-04-08,2371.31,1612.67,807.81,1563.5,918.83,858.25,IT,North
BetaLtd,2024-04-09,2616.69,2999.12,1680.15,936.54,-229.8,-291.67,Marketing,North
BetaLtd,2024-04-10,1618.26,796.98,527.55,1090.71,814.39,733.49,HR,East
BetaLtd,2024-04-11,2415.3,1976.91,1020.53,1394.77,844.91,747.92,IT,North
BetaLtd,2024-04-12,2154.75,1980.07,1022.98,1131.76,419.74,284.18,Marketing,South
BetaLtd,2024-04-13,2051.73,2970.18,1808.03,243.7,-912.79,-975.6,Operations,South
BetaLtd,2024-04-14,2270.7,1159.76,715.39,1555.32,1098.78,1029.06,IT,East
BetaLtd,2024-04-15,1635.68,1086.87,650.44,985.23,756.75,628.52,HR,North
BetaLtd,2024-04-16,2700.88,8358.91,5004.77,-2303.88,-4777.53,-4909.01,Marketing,West
BetaLtd,2024-04-17,2401.36,2583.61,1344.07,1057.29,119.94,-16.39,Marketing,East
BetaLtd,2024-04-18,2257.33,1661.16,991.8,1265.52,759.64,669.14,Operations,North
BetaLtd,2024-04-19,2769.16,2334.82,1306.39,1462.76,618.56,526.97,IT,West
BetaLtd,2024-04-20,1867.15,1221.22,697.75,1169.4,800.21,739.83,Operations,South
BetaLtd,2024-04-21,2489.02,2089.02,1257.75,1231.27,577.76,517.62,Marketing,South
BetaLtd,2024-04-22,2133.16,3334.09,2080.13,53.03,-888.38,-1009.72,Operations,South
BetaLtd,2024-04-23,1642.86,989.12,681.18,961.68,666.49,577.9,HR,East
BetaLtd,2024-04-24,1568.32,2439.15,1337.49,230.83,-558.34,-698.33,HR,East
BetaLtd,2024-04-25,2601.97,1892.93,1214.86,1387.12,705.87,589.62,Marketing,East
BetaLtd,2024-04-26,2145.37,1893.98,1211.25,934.11,324.4,264.21,Operations,North
BetaLtd,2024-04-27,2851.8,2240.51,1390.9,1460.89,1003.96,882.97,IT,West
BetaLtd,2024-04-28,2313.52,1564.41,983.7,1329.82,889.17,793.51,IT,South
BetaLtd,2024-04-29,1574.22,1096.84,615.07,959.16,709.75,658.65,HR,East
BetaLtd,2024-04-30,1582.27,1514.99,949.78,632.49,231.18,104.9,Marketing,East
BetaLtd,2024-05-01,2402.89,2593.77,1322.34,1080.55,248.65,122.11,Operations,West
BetaLtd,2024-05-02,2317.52,1972.48,1263.85,1053.67,577.15,337.68,Operations,West
BetaLtd,2024-05-03,1214.74,468.26,307.67,907.07,745.5,666.5,HR,South
BetaLtd,2024-05-04,2225.27,2663.85,1774.78,450.49,-569.89,-651.89,Marketing,West
BetaLtd,2024-05-05,2472.03,4950.12,3183.88,-711.85,-2011.88,-2086.8,Marketing,North
BetaLtd,2024-05-06,2107.92,1524.29,1032.71,1075.21,576.83,481.62,Operations,West
BetaLtd,2024-05-07,2044.83,1414.38,886.25,1158.59,780.71,571.69,HR,West
BetaLtd,2024-05-08,1780.94,1352.56,693.47,1087.46,638.44,532.11,HR,North
BetaLtd,2024-05-09,2617.02,2319.99,1279.45,1337.57,728.68,610.65,Marketing,North
BetaLtd,2024-05-10,2123.61,1758.24,1061.33,1062.28,614.19,440.39,Operations,West
BetaLtd,2024-05-11,1533.91,807.81,435.41,1098.5,900.22,820.17,HR,South
BetaLtd,2024-05-12,2352.51,1520.09,781.63,1570.88,994.42,935.67,IT,North
BetaLtd,2024-05-13,1962.99,2717.97,1900.75,62.24,-674.88,-686.54,HR,West
BetaLtd,2024-05-14,1292.93,1159.49,749.29,543.64,110.94,27.73,Operations,South
BetaLtd,2024-05-15,2140.03,2084.28,1268.97,871.06,318.93,199.28,Marketing,South
BetaLtd,2024-05-16,1951.2,1259.77,828.08,1123.13,843.63,710.54,Operations,East
BetaLtd,2024-05-17,993.65,675.2,356.28,637.37,461.69,364.83,HR,South
BetaLtd,2024-05-18,2117.97,1397.97,733.44,1384.53,969.31,895.22,IT,South
BetaLtd,2024-05-19,1581.57,1240.95,732.45,849.12,500.55,450.23,HR,East
BetaLtd,2024-05-20,1883.15,987.68,691.34,1191.8,944.84,795.14,HR,West
BetaLtd,2024-05-21,2213.32,2604.43,1367.26,846.05,293.7,202.3,Marketing,East
BetaLtd,2024-05-22,2595.38,2219.84,1170.57,1424.81,596.42,530.25,IT,North
BetaLtd,2024-05-23,2045.46,1717.94,1168.04,877.42,430.32,336.81,IT,East
BetaLtd,2024-05-24,1770.18,2048.77,1237.19,533.0,-168.01,-297.24,Marketing,East
BetaLtd,2024-05-25,1960.22,1259.74,837.77,1122.45,834.12,770.82,HR,West
BetaLtd,2024-05-26,1845.33,1047.47,685.78,1159.55,865.05,785.18,Operations,South
BetaLtd,2024-05-27,1542.67,1017.87,601.25,941.42,547.89,431.36,HR,South
BetaLtd,2024-05-28,1591.01,926.55,520.47,1070.54,784.19,663.19,HR,East
BetaLtd,2024-05-29,2542.99,2911.69,1477.65,1065.34,286.41,185.12,Marketing,West
BetaLtd,2024-05-30,2818.63,2925.14,1831.19,987.44,135.75,61.23,Marketing,West
BetaLtd,2024-05-31,2172.03,1784.39,1217.84,954.19,518.99,402.43,Operations,South
BetaLtd,2024-06-01,1635.08,784.15,407.29,1227.79,1009.37,619.02,HR,West
BetaLtd,2024-06-02,1436.4,778.4,461.82,974.58,671.46,585.31,HR,South
BetaLtd,2024-06-03,1772.43,1226.66,632.5,1139.94,818.86,693.21,HR,North
BetaLtd,2024-06-04,2075.94,1569.97,909.81,1166.12,654.15,539.4,Marketing,South
BetaLtd,2024-06-05,1753.59,1193.01,649.57,1104.02,733.44,614.17,HR,West
BetaLtd,2024-06-06,1952.41,1435.68,975.39,977.02,623.09,557.53,Marketing,South
BetaLtd,2024-06-07,2051.19,1971.57,1217.62,833.57,357.43,265.47,IT,West
BetaLtd,2024-06-08,1820.69,3034.63,2023.04,-202.35,-1009.46,-1086.52,Operations,East
BetaLtd,2024-06-09,2219.51,3009.32,2027.66,191.85,-503.07,-593.21,Marketing,North
BetaLtd,2024-06-10,2015.45,1011.5,635.01,1380.44,1010.3,922.92,IT,South
BetaLtd,2024-06-11,1466.79,642.72,420.02,1046.77,822.36,746.65,HR,North
BetaLtd,2024-06-12,2026.71,1472.76,839.5,1187.21,875.71,785.04,Operations,North
BetaLtd,2024-06-13,1481.34,1180.18,626.34,854.99,418.55,361.31,HR,East
BetaLtd,2024-06-14,1469.16,1189.28,804.14,665.02,213.15,91.89,Marketing,South
BetaLtd,2024-06-15,1619.49,1224.71,639.89,979.6,659.28,552.97,HR,North
BetaLtd,2024-06-16,2312.3,2099.04,1356.5,955.8,491.95,381.4,IT,North
BetaLtd,2024-06-17,1835.01,1269.99,782.08,1052.93,636.81,540.49,Operations,East
BetaLtd,2024-06-18,2039.08,1996.36,1230.69,808.39,362.52,253.21,IT,East
BetaLtd,2024-06-19,2593.16,3548.53,2229.41,363.74,-735.02,-797.19,Marketing,West
BetaLtd,2024-06-20,2275.43,2152.17,1324.26,951.17,144.28,-1.45,Marketing,North
BetaLtd,2024-06-21,2760.77,5457.86,3374.76,-613.99,-2546.39,-2679.04,Marketing,West
BetaLtd,2024-06-22,1358.1,720.08,400.51,957.59,768.64,632.74,HR,East
BetaLtd,2024-06-23,1967.38,1792.15,972.84,994.54,546.8,470.76,Operations,North
BetaLtd,2024-06-24,2073.03,2207.84,1414.91,658.12,-43.51,-109.71,Marketing,South
BetaLtd,2024-06-25,1568.08,1201.29,783.8,784.28,450.39,368.16,HR,West
BetaLtd,2024-06-26,2109.87,4722.61,3198.31,-1088.44,-2104.87,-2253.03,Marketing,East
BetaLtd,2024-06-27,1487.89,908.29,599.52,888.37,667.59,581.05,HR,North
BetaLtd,2024-06-28,1989.98,2966.73,1885.92,104.06,-937.7,-1026.71,IT,East
BetaLtd,2024-06-29,1811.29,1306.06,765.83,1045.46,687.22,618.85,Operations,South
BetaLtd,2024-06-30,2049.96,2128.75,1145.67,904.3,362.6,302.24,Marketing,East
BetaLtd,2024-07-01,1870.2,4021.31,2416.43,-546.23,-1407.0,-1463.38,Marketing,North
BetaLtd,2024-07-02,1067.13,721.19,465.54,601.6,448.96,364.92,HR,East
BetaLtd,2024-07-03,1487.93,818.01,513.96,973.97,808.0,712.07,Operations,South
BetaLtd,2024-07-04,2016.78,2298.1,1207.83,808.95,13.76,-80.77,Operations,West
BetaLtd,2024-07-05,1505.9,804.02,419.39,1086.51,901.2,786.85,HR,West
BetaLtd,2024-07-06,2032.12,1416.39,889.42,1142.7,854.72,719.46,IT,North
BetaLtd,2024-07-07,1463.92,901.36,586.09,877.83,562.57,421.03,HR,North
BetaLtd,2024-07-08,1865.76,1519.79,1039.12,826.64,314.49,168.82,IT,East
BetaLtd,2024-07-09,1647.85,1433.65,898.15,749.7,260.03,184.08,Operations,North
BetaLtd,2024-07-10,1977.64,1567.77,1095.25,882.4,552.68,439.73,IT,North
BetaLtd,2024-07-11,1480.7,999.45,501.14,979.55,642.3,571.35,HR,North
BetaLtd,2024-07-12,1692.33,1608.31,965.16,727.17,296.92,222.73,Operations,North
BetaLtd,2024-07-13,1905.47,2066.04,1090.45,815.02,59.64,3.6,Marketing,East
BetaLtd,2024-07-14,1313.05,1138.62,699.42,613.63,252.22,109.23,Marketing,South
BetaLtd,2024-07-15,1561.22,1129.06,745.15,816.08,462.88,331.33,IT,South
BetaLtd,2024-07-16,1548.92,3006.54,1513.95,34.96,-1098.94,-1211.18,HR,West
BetaLtd,2024-07-17,1760.61,1267.7,806.32,954.29,625.41,536.85,IT,North
BetaLtd,2024-07-18,2167.42,1632.61,898.4,1269.03,795.06,647.98,IT,North
BetaLtd,2024-07-19,1533.95,887.51,524.65,1009.3,717.28,615.17,HR,West
BetaLtd,2024-07-20,1837.3,1784.18,1038.72,798.58,178.44,72.82,IT,South
BetaLtd,2024-07-21,1776.12,1021.67,655.94,1120.18,760.7,673.94,IT,South
BetaLtd,2024-07-22,2351.39,5425.47,3141.33,-789.94,-2722.12,-2818.28,Marketing,West
BetaLtd,2024-07-23,1715.75,1362.82,938.56,777.19,265.61,150.36,IT,East
BetaLtd,2024-07-24,1800.69,1488.63,948.8,851.89,316.0,244.34,Marketing,East
BetaLtd,2024-07-25,1249.93,492.68,278.32,971.6,778.09,664.04,HR,South
BetaLtd,2024-07-26,2075.76,1459.92,891.34,1184.43,776.23,718.1,Marketing,East
BetaLtd,2024-07-27,1507.55,899.39,530.45,977.1,765.53,617.31,Operations,South
BetaLtd,2024-07-28,1924.82,1576.3,851.55,1073.26,672.86,541.18,IT,East
BetaLtd,2024-07-29,1486.33,922.38,498.19,988.14,801.1,678.5,HR,North
BetaLtd,2024-07-30,1686.39,1360.33,917.88,768.51,411.97,295.78,Marketing,South
BetaLtd,2024-07-31,2365.62,2367.42,1491.27,874.36,11.3,-110.31,Marketing,North
BetaLtd,2024-08-01,1130.94,887.6,574.5,556.44,290.08,199.28,HR,North
BetaLtd,2024-08-02,1647.72,1543.69,1042.99,604.73,41.29,-93.64,Operations,North
BetaLtd,2024-08-03,1990.35,2370.77,1493.54,496.81,-95.8,-182.89,Marketing,North
BetaLtd,2024-08-04,1094.63,579.73,354.59,740.04,543.95,447.87,HR,North
BetaLtd,2024-08-05,1423.65,1124.05,764.82,658.83,373.76,235.14,HR,North
BetaLtd,2024-08-06,1007.37,526.35,348.9,658.47,527.02,444.1,HR,North
BetaLtd,2024-08-07,1766.47,1418.24,791.7,974.76,610.32,560.2,Operations,North
BetaLtd,2024-08-08,1387.19,981.39,492.28,894.91,631.95,487.1,HR,East
BetaLtd,2024-08-09,1858.1,1572.21,831.26,1026.85,656.09,535.81,Marketing,South
BetaLtd,2024-08-10,1926.98,1659.37,1092.05,834.93,237.27,186.91,IT,North
BetaLtd,2024-08-11,2019.9,1497.37,834.22,1185.68,846.43,714.49,Operations,North
BetaLtd,2024-08-12,1160.14,789.69,545.89,614.25,428.5,369.29,HR,South
BetaLtd,2024-08-13,1227.21,999.7,611.58,615.64,389.07,252.32,HR,West
BetaLtd,2024-08-14,1666.31,821.44,536.38,1129.93,829.84,738.93,HR,West
BetaLtd,2024-08-15,1229.55,783.38,536.52,693.03,512.15,452.0,HR,East
BetaLtd,2024-08-16,1999.62,1655.84,883.19,1116.44,495.78,355.75,IT,North
BetaLtd,2024-08-17,1658.22,1027.72,658.38,999.84,708.46,644.35,IT,South
BetaLtd,2024-08-18,1593.13,909.0,605.77,987.36,728.96,640.15,IT,South
BetaLtd,2024-08-19,1463.17,1265.71,680.3,782.87,522.57,421.12,IT,East
BetaLtd,2024-08-20,1501.33,925.33,627.07,874.26,664.74,517.46,IT,North
BetaLtd,2024-08-21,1449.77,1216.1,622.97,826.8,464.22,365.35,Operations,East
BetaLtd,2024-08-22,1769.98,1323.19,770.03,999.94,694.36,557.13,IT,West
BetaLtd,2024-08-23,1826.46,2108.07,1355.91,470.54,-66.17,-129.6,Marketing,East
BetaLtd,2024-08-24,1134.6,749.72,451.86,682.74,461.17,358.83,HR,South
BetaLtd,2024-08-25,2096.73,1788.55,1068.77,1027.96,628.99,536.71,Marketing,North
BetaLtd,2024-08-26,1870.71,1452.9,745.74,1124.97,772.19,661.96,Marketing,South
BetaLtd,2024-08-27,1822.65,1275.49,781.42,1041.23,752.73,636.13,IT,East
BetaLtd,2024-08-28,1600.89,915.79,537.35,1063.54,849.39,764.35,HR,North
BetaLtd,2024-08-29,1983.57,1876.32,938.83,1044.74,400.79,274.0,IT,West
BetaLtd,2024-08-30,2346.22,2141.2,1188.08,1158.14,631.05,371.13,Marketing,West
BetaLtd,2024-08-31,1782.78,1611.22,852.29,930.49,334.66,257.2,Operations,North
BetaLtd,2024-09-01,1299.49,873.72,593.2,706.29,510.34,362.51,HR,East
BetaLtd,2024-09-02,2084.8,1245.41,643.84,1440.96,1050.96,965.17,IT,North
BetaLtd,2024-09-03,1220.88,765.18,535.35,685.53,393.53,285.18,HR,South
BetaLtd,2024-09-04,1432.96,1245.23,726.72,706.24,415.84,307.13,IT,East
BetaLtd,2024-09-05,1192.21,922.65,531.63,660.59,386.03,283.42,HR,North
BetaLtd,2024-09-06,1558.4,1108.96,625.29,933.11,684.65,630.68,HR,West
BetaLtd,2024-09-07,1662.63,3380.59,1807.51,-144.87,-1412.52,-1529.62,Marketing,South
BetaLtd,2024-09-08,1838.96,1923.84,961.97,876.99,199.98,61.37,Marketing,South
BetaLtd,2024-09-09,1565.27,1183.85,694.63,870.64,624.55,566.35,IT,South
BetaLtd,2024-09-10,1195.7,454.8,299.37,896.33,767.8,627.69,HR,South
BetaLtd,2024-09-11,1540.33,835.15,479.61,1060.71,786.21,649.06,HR,West
BetaLtd,2024-09-12,1263.85,884.57,450.66,813.2,592.66,472.38,HR,South
BetaLtd,2024-09-13,1035.49,631.79,326.32,709.16,509.08,399.75,HR,South
BetaLtd,2024-09-14,1740.17,1525.58,1049.85,690.32,83.16,8.94,Marketing,South
BetaLtd,2024-09-15,1238.92,748.39,442.68,796.24,599.97,456.28,Operations,South
BetaLtd,2024-09-16,2015.0,1700.1,931.69,1083.31,574.11,514.49,IT,North
BetaLtd,2024-09-17,1943.98,2315.29,1436.42,507.56,-177.2,-294.35,Marketing,East
BetaLtd,2024-09-18,1574.4,990.19,618.34,956.06,566.34,498.25,Operations,South
BetaLtd,2024-09-19,1201.33,562.66,323.66,877.67,761.17,662.66,HR,East
BetaLtd,2024-09-20,1360.13,1127.44,744.51,615.62,237.02,186.21,Operations,North
BetaLtd,2024-09-21,1908.14,1427.71,979.02,929.12,440.53,359.85,Marketing,East
BetaLtd,2024-09-22,1741.44,1376.59,891.07,850.37,359.77,245.76,Marketing,East
BetaLtd,2024-09-23,2183.62,2186.48,1147.26,1036.35,306.16,221.46,Marketing,West
BetaLtd,2024-09-24,1911.77,1534.0,957.25,954.52,597.2,500.17,Marketing,North
BetaLtd,2024-09-25,1809.82,1349.04,874.18,935.64,633.82,539.06,Operations,North
BetaLtd,2024-09-26,1519.95,1407.51,712.06,807.9,515.16,443.84,Operations,East
BetaLtd,2024-09-27,1381.73,1013.17,700.77,680.96,404.41,295.25,Operations,South
BetaLtd,2024-09-28,1171.69,477.4,304.33,867.36,733.54,586.36,HR,South
BetaLtd,2024-09-29,2251.42,1953.48,1298.17,953.25,256.12,153.68,Marketing,West
BetaLtd,2024-09-30,1757.46,2674.12,1413.02,344.43,-204.45,-306.66,Operations,North
BetaLtd,2024-10-01,2010.72,1809.24,1104.41,906.32,214.22,66.89,Marketing,North
BetaLtd,2024-10-02,1905.46,1523.05,1028.59,876.87,542.95,442.33,IT,North
BetaLtd,2024-10-03,1458.01,926.19,557.62,900.39,655.63,537.03,HR,East
BetaLtd,2024-10-04,1555.7,956.15,602.22,953.48,743.55,635.63,HR,West
BetaLtd,2024-10-05,1679.73,1511.34,909.89,769.84,302.79,155.97,HR,West
BetaLtd,2024-10-06,1268.64,676.92,372.96,895.68,717.37,581.58,HR,North
BetaLtd,2024-10-07,1289.82,882.06,549.01,740.8,408.61,286.1,HR,South
BetaLtd,2024-10-08,1566.75,1466.94,860.06,706.69,152.9,30.09,Operations,East
BetaLtd,2024-10-09,1419.67,572.11,325.46,1094.22,941.6,822.88,HR,East
BetaLtd,2024-10-10,1982.94,1073.55,719.71,1263.23,1030.43,925.03,IT,North
BetaLtd,2024-10-11,1909.43,3428.16,2261.12,-351.69,-1302.33,-1434.81,Marketing,South
BetaLtd,2024-10-12,1893.56,1859.83,1276.49,617.07,227.89,117.73,Marketing,South
BetaLtd,2024-10-13,1654.7,1438.46,892.35,762.35,283.21,155.14,Operations,East
BetaLtd,2024-10-14,1985.99,1330.06,905.02,1080.97,632.69,534.57,IT,North
BetaLtd,2024-10-15,1640.21,1286.29,702.9,937.31,444.33,351.2,HR,West
BetaLtd,2024-10-16,2327.11,1384.21,771.65,1555.46,1211.55,1129.38,IT,West
BetaLtd,2024-10-17,1743.7,837.11,572.06,1171.64,958.82,874.12,HR,West
BetaLtd,2024-10-18,1979.81,1799.09,1209.47,770.35,81.55,-7.37,IT,West
BetaLtd,2024-10-19,2225.9,1453.65,938.21,1287.69,755.15,642.19,IT,West
BetaLtd,2024-10-20,2236.05,1568.95,880.64,1355.41,949.96,848.18,IT,West
BetaLtd,2024-10-21,2026.31,1810.1,1067.41,958.9,444.93,340.06,Marketing,East
BetaLtd,2024-10-22,1148.84,568.82,313.78,835.06,642.35,550.58,HR,South
BetaLtd,2024-10-23,2178.75,2408.14,1642.65,536.1,11.45,-41.75,Marketing,West
BetaLtd,2024-10-24,2531.06,3371.93,1738.51,792.54,-61.47,-153.51,Marketing,West
BetaLtd,2024-10-25,1264.9,976.95,534.43,730.46,465.76,408.22,HR,East
BetaLtd,2024-10-26,2166.16,2452.81,1540.31,625.86,-163.78,-274.44,Marketing,South
BetaLtd,2024-10-27,1395.85,590.54,403.81,992.04,873.03,738.28,HR,North
BetaLtd,2024-10-28,2107.93,2446.5,1315.95,791.98,-12.76,-108.99,Marketing,North
BetaLtd,2024-10-29,1463.73,701.57,393.77,1069.95,910.28,767.97,HR,North
BetaLtd,2024-10-30,1892.65,1455.07,760.03,1132.62,743.87,620.93,Operations,East
BetaLtd,2024-10-31,2319.47,2048.17,1060.69,1258.78,847.81,547.73,Marketing,West
BetaLtd,2024-11-01,2106.52,1080.74,573.37,1533.15,1130.62,1071.71,IT,South
BetaLtd,2024-11-02,2438.88,2557.09,1512.45,926.43,247.94,169.62,Marketing,North
BetaLtd,2024-11-03,2191.35,1774.52,1128.29,1063.06,691.37,542.74,Operations,West
BetaLtd,2024-11-04,2092.34,1694.33,1090.93,1001.41,394.88,306.03,Operations,North
BetaLtd,2024-11-05,1814.42,1193.95,632.82,1181.6,829.0,775.88,Operations,South
BetaLtd,2024-11-06,2188.51,2172.98,1120.34,1068.17,607.17,514.19,IT,West
BetaLtd,2024-11-07,2602.79,3102.9,2141.51,461.28,-635.89,-750.33,Marketing,North
BetaLtd,2024-11-08,1318.76,532.01,338.53,980.23,859.09,722.84,HR,South
BetaLtd,2024-11-09,2197.53,2211.87,1153.82,1043.71,283.81,134.78,Operations,West
BetaLtd,2024-11-10,1827.89,1310.57,895.3,932.59,631.61,512.08,Operations,North
BetaLtd,2024-11-11,1348.37,645.62,332.77,1015.6,803.98,690.1,HR,South
BetaLtd,2024-11-12,1675.8,1341.45,890.89,784.9,471.49,321.71,HR,West
BetaLtd,2024-11-13,1517.96,1058.55,592.43,925.54,562.41,476.07,HR,South
BetaLtd,2024-11-14,2224.57,1542.07,928.51,1296.06,803.29,729.81,Operations,West
BetaLtd,2024-11-15,1370.41,947.22,543.22,827.18,561.85,422.56,IT,South
BetaLtd,2024-11-16,1940.48,1178.52,812.33,1128.15,805.29,714.82,IT,South
BetaLtd,2024-11-17,1463.82,653.73,402.29,1061.53,816.78,702.67,HR,East
BetaLtd,2024-11-18,2612.59,2371.04,1634.28,978.3,467.16,228.65,IT,West
BetaLtd,2024-11-19,1493.28,1063.7,669.35,823.93,438.39,306.31,HR,South
BetaLtd,2024-11-20,1910.45,3192.26,1992.23,-81.77,-1017.29,-1079.38,Marketing,South
BetaLtd,2024-11-21,1351.56,844.37,525.39,826.17,529.34,445.58,HR,East
BetaLtd,2024-11-22,2431.8,2276.85,1546.53,885.27,393.01,315.2,Marketing,North
BetaLtd,2024-11-23,2162.23,1871.97,1209.59,952.64,215.44,131.68,IT,North
BetaLtd,2024-11-24,1818.47,1692.28,928.54,889.93,280.67,177.0,Operations,East
BetaLtd,2024-11-25,1594.21,1252.94,785.3,808.92,492.39,358.5,HR,North
BetaLtd,2024-11-26,1631.21,1063.84,707.9,923.32,535.6,427.15,Operations,East
BetaLtd,2024-11-27,1898.29,1362.99,935.04,963.24,486.01,350.54,Operations,East
BetaLtd,2024-11-28,1720.36,1025.36,705.45,1014.91,739.1,602.24,HR,West
BetaLtd,2024-11-29,2217.74,2027.67,1370.34,847.4,277.76,198.9,Operations,West
BetaLtd,2024-11-30,2052.52,1770.17,929.31,1123.21,519.42,460.24,Operations,North
BetaLtd,2024-12-01,2108.5,1263.56,867.82,1240.68,819.38,714.92,HR,West
BetaLtd,2024-12-02,2688.13,2220.09,1348.79,1339.34,473.68,378.46,Marketing,West
BetaLtd,2024-12-03,1796.57,959.89,600.94,1195.63,926.32,811.96,HR,North
BetaLtd,2024-12-04,2054.01,1548.34,872.99,1181.02,735.06,635.61,IT,South
BetaLtd,2024-12-05,2234.98,1443.04,753.9,1481.09,1016.54,875.58,Operations,North
BetaLtd,2024-12-06,2191.69,2063.39,1338.93,852.76,194.0,56.35,Operations,East
BetaLtd,2024-12-07,2342.34,2417.66,1547.86,794.49,257.62,116.7,Operations,North
BetaLtd,2024-12-08,2810.75,3809.11,2389.88,420.87,-907.11,-1035.88,IT,West
BetaLtd,2024-12-09,1847.04,1084.53,705.34,1141.69,919.46,785.92,HR,West
BetaLtd,2024-12-10,2002.79,1135.46,653.75,1349.04,1006.11,901.13,Operations,South
BetaLtd,2024-12-11,2098.56,1996.5,1130.05,968.5,463.71,321.62,Operations,East
BetaLtd,2024-12-12,2047.44,1701.23,1020.57,1026.87,475.88,328.93,Operations,East
BetaLtd,2024-12-13,1590.34,1075.04,557.32,1033.02,738.72,672.97,HR,South
BetaLtd,2024-12-14,2028.41,1254.88,746.09,1282.32,993.88,863.53,Operations,East
BetaLtd,2024-12-15,2305.91,1500.63,876.13,1429.78,1075.17,936.95,IT,West
BetaLtd,2024-12-16,2181.69,1404.08,787.87,1393.82,1034.6,933.7,IT,South
BetaLtd,2024-12-17,2821.73,1831.19,1092.23,1729.51,1017.78,621.52,IT,West
BetaLtd,2024-12-18,2119.29,1391.82,902.2,1217.08,778.6,640.51,Operations,East
BetaLtd,2024-12-19,2208.15,996.25,620.27,1587.88,1261.89,1145.18,IT,South
BetaLtd,2024-12-20,2106.06,1829.23,1140.1,965.96,560.31,488.78,Operations,East
BetaLtd,2024-12-21,2487.52,2067.0,1133.25,1354.27,589.91,466.07,IT,North
BetaLtd,2024-12-22,1758.98,886.16,466.8,1292.17,1041.56,897.9,HR,North
BetaLtd,2024-12-23,2489.15,1817.28,1090.54,1398.61,674.09,602.97,Operations,West
BetaLtd,2024-12-24,1745.55,1227.04,812.77,932.79,678.4,616.13,HR,North
BetaLtd,2024-12-25,3064.5,4037.83,2246.56,817.94,-99.05,-180.43,Marketing,West
BetaLtd,2024-12-26,2163.31,1382.72,921.86,1241.45,886.48,810.14,IT,East
BetaLtd,2024-12-27,2259.43,1401.28,859.47,1399.97,909.6,761.62,HR,West
BetaLtd,2024-12-28,2415.8,1741.18,992.19,1423.61,924.03,861.13,Marketing,South
BetaLtd,2024-12-29,1948.42,996.59,545.43,1402.99,1081.44,948.7,HR,West
BetaLtd,2024-12-30,1556.38,1295.58,712.25,844.12,415.6,357.5,Operations,East
GammaInc,2023-01-01,1146.51,745.21,506.74,639.76,449.38,381.03,IT,South
GammaInc,2023-01-02,1656.65,3441.85,2376.42,-719.77,-2070.68,-2140.72,Marketing,East
GammaInc,2023-01-03,1366.54,1057.77,574.9,791.65,452.84,397.01,Operations,North
GammaInc,2023-01-04,1425.69,1307.26,855.87,569.82,230.27,89.43,Marketing,South
GammaInc,2023-01-05,1248.64,916.14,480.93,767.71,496.63,382.5,Operations,West
GammaInc,2023-01-06,1397.4,1308.29,798.65,598.75,275.62,174.83,Operations,West
GammaInc,2023-01-07,1435.36,1518.99,1018.87,416.49,25.92,-62.04,Marketing,North
GammaInc,2023-01-08,1405.52,1124.7,614.8,790.73,520.86,427.01,IT,East
GammaInc,2023-01-09,1327.06,1213.78,755.15,571.91,234.35,95.46,Operations,West
GammaInc,2023-01-10,1458.6,1820.19,1127.29,331.31,-222.52,-346.41,Marketing,West
GammaInc,2023-01-11,1418.66,1386.29,952.09,466.57,175.34,120.01,Operations,West
GammaInc,2023-01-12,1307.14,1186.64,782.66,524.47,173.62,74.09,HR,West
GammaInc,2023-01-13,1412.44,1326.46,924.26,488.17,119.86,67.69,Marketing,South
GammaInc,2023-01-14,1492.19,1236.66,825.45,666.75,211.1,50.74,Operations,West
GammaInc,2023-01-15,1260.66,751.23,418.33,842.33,646.62,504.56,IT,East
GammaInc,2023-01-16,910.1,404.44,221.03,689.07,598.94,520.38,HR,East
GammaInc,2023-01-17,1263.15,1092.69,618.21,644.93,240.62,112.44,IT,North
GammaInc,2023-01-18,793.75,525.89,321.18,472.57,290.09,195.53,Operations,South
GammaInc,2023-01-19,1243.26,1075.82,588.54,654.72,422.08,306.02,Operations,South
GammaInc,2023-01-20,1447.92,1234.08,853.03,594.9,173.92,88.57,Marketing,East
GammaInc,2023-01-21,1038.18,556.21,343.08,695.1,545.76,479.45,HR,West
GammaInc,2023-01-22,1473.28,1379.82,940.74,532.54,168.78,39.18,IT,North
GammaInc,2023-01-23,1559.83,1571.68,909.93,649.91,300.94,191.21,IT,West
GammaInc,2023-01-24,1648.28,1195.22,748.5,899.78,473.41,411.71,IT,North
